StationID,date,temperature,pH ,salinity,total.p,silicon,total.n,secchi,suspended.particulates
TERSLG235,14.01.2014,NA,NA,34.8,1.064514,0.0798,8.642857143,NA,2.53
TERSLG235,23.04.2014,NA,NA,34.8,0.6032246,0.014,8.928571429,NA,1.96
TERSLG235,24.06.2014,NA,NA,34.3,0.4225798,0.01,10.5,NA,5.47
TERSLG235,20.08.2014,NA,NA,34.7,2.6999946,0.0206,9.785714286,NA,7.94
TERSLG235,27.01.2015,NA,NA,34.9,0.919353,0.103,14.28571429,NA,3.53
TERSLG235,14.04.2015,NA,NA,34.8,1.0032238,0.0235,8.642857143,NA,3.41
TERSLG235,17.06.2015,NA,NA,34.8,0.6967728,0.01,20.14285714,NA,3.22
TERSLG235,11.08.2015,NA,NA,34.2,0.3161284,0.0173,8.285714286,NA,5.78
TERSLG235,12.04.2016,NA,NA,34.9,1.112901,NA,9.785714286,NA,5.89
TERSLG235,14.06.2016,NA,NA,31.6,NA,NA,10.5,NA,5.18
TERSLG235,17.08.2016,NA,NA,34.8,0.23483824,NA,6.5,NA,3.73
TERSLG235,11.04.2017,NA,NA,34.8,NA,NA,NA,NA,6.02
TERSLG235,13.06.2017,NA,NA,34.8,NA,NA,NA,NA,5.06
TERSLG235,15.08.2017,NA,NA,34.6,NA,NA,NA,NA,2.55
TERSLG235,17.04.2018,NA,NA,34.6,NA,NA,NA,NA,2.54
TERSLG235,12.06.2018,NA,NA,NA,NA,NA,NA,NA,2.34
TERSLG235,14.08.2018,NA,NA,34.8,NA,NA,NA,NA,3.02
TERSLG4,20.01.2000,6.07,7.928,31.84,2.58064,0.381,54.42857143,NA,39
TERSLG4,15.02.2000,5.681,8.055,30.77,2.41935,0.482,58.28571429,NA,24
TERSLG4,23.03.2000,7.084,8.097,31.58,1.161288,0.266,43.07142857,NA,11
TERSLG4,11.04.2000,8.111,8.32,32.39,1.032256,0.021,28.35714286,NA,7
TERSLG4,02.05.2000,10.21,8.46,31.24,0.677418,0.015,29.35714286,NA,2
TERSLG4,17.05.2000,13.45,8.318,32.23,1.064514,0.046,29.85714286,NA,4
TERSLG4,15.06.2000,15.02,8.186,32,0.838708,0.066,28.42857143,NA,4
TERSLG4,28.06.2000,15.2,8.14,32.45,0.870966,0.046,24.57142857,NA,4
TERSLG4,19.07.2000,15.64,8.072,33.13,0.612902,0.031,14.21428571,NA,3
TERSLG4,03.08.2000,17.38,8.218,32.53,0.64516,0.037,16.21428571,NA,2
TERSLG4,16.08.2000,19.09,8.218,30.7,1.032256,0.018,20.14285714,NA,5
TERSLG4,31.08.2000,18.78,8.11,31.65,1.45161,0.062,20,NA,6
TERSLG4,17.10.2000,14.21,7.98,31.72,1.548384,0.246,33,NA,11
TERSLG4,14.11.2000,10.54,7.897,32.61,1.354836,0.336,33.92857143,NA,9
TERSLG4,09.01.2001,5.984,7.861,31.37,2.032254,0.456,43.35714286,NA,11
TERSLG4,13.02.2001,5.62,7.776,30.14,1.838706,0.432,58,NA,19.1
TERSLG4,02.05.2001,9.168,8.486,31.38,0.774192,0.019,32.92857143,NA,7
TERSLG4,16.05.2001,11.59,8.333,31.86,0.903224,0.02,32.64285714,NA,3
TERSLG4,27.06.2001,16.09,8.374,31.32,0.838708,0.014,23.14285714,NA,5
TERSLG4,25.07.2001,17.86,8.196,32.13,0.741934,0.039,19.28571429,NA,3
TERSLG4,01.08.2001,18.98,8.279,32.54,0.903224,0.036,23.21428571,NA,2
TERSLG4,14.08.2001,19.05,8.098,31.16,0.935482,0.068,21.07142857,NA,7
TERSLG4,29.08.2001,19.35,8.214,31.32,0.870966,0.061,22.14285714,NA,5
TERSLG4,18.10.2001,15.53,8.018,32.13,1.096772,0.119,24.92857143,NA,9
TERSLG4,10.12.2001,8.519,7.996,31.17,0.999998,0.242,33.92857143,NA,7
TERSLG4,08.01.2002,4.575,7.897,31.37,1.12903,0.295,39.78571429,NA,13
TERSLG4,13.03.2002,7.195,7.929,27.75,1.548384,0.602,75.71428571,NA,10
TERSLG4,04.04.2002,8.907,8.075,30.77,0.96774,0.019,42.21428571,NA,10
TERSLG4,17.04.2002,8.666,8.041,31.24,0.677418,0.022,33.92857143,NA,5
TERSLG4,23.04.2002,9.962,7.871,31.39,0.580644,0.038,33.21428571,NA,2
TERSLG4,16.05.2002,12.54,8.076,31.44,0.612902,0.02,31.35714286,NA,2
TERSLG4,28.05.2002,13.47,8.209,30.89,0.741934,0.014,30.42857143,NA,4
TERSLG4,20.06.2002,16.45,8.357,31.34,0.709676,0.085,24.14285714,NA,5
TERSLG4,26.06.2002,17.28,8.413,31.38,0.774192,0.017,19.5,NA,4
TERSLG4,17.07.2002,18.45,7.933,31.25,1.064514,0.151,21.07142857,NA,4
TERSLG4,30.07.2002,18.62,8.081,32.6,0.774192,0.037,12.28571429,NA,4
TERSLG4,21.08.2002,20.64,8.089,32.07,0.870966,0.059,13.28571429,NA,3
TERSLG4,28.08.2002,20.34,7.968,32.14,1.225804,0.22,20.14285714,NA,5
TERSLG4,18.09.2002,18.16,7.958,32.1,1.77419,0.277,27.14285714,NA,9
TERSLG4,13.11.2002,10.96,7.89,31.79,1.225804,0.246,31,NA,7
TERSLG4,17.12.2002,2.934,7.904,30.11,2.193544,0.552,57.42857143,NA,23
TERSLG4,07.01.2003,3.409,7.848,31.07,3.032252,0.499,65.35714286,NA,49
TERSLG4,22.01.2003,5.486,7.802,29.36,1.967738,0.678,61.71428571,NA,17
TERSLG4,11.02.2003,4.724,8.067,31.27,1.161288,0.449,44.57142857,NA,6
TERSLG4,19.03.2003,5.782,7.843,31.84,NA,0.019,44.21428571,NA,22
TERSLG4,24.03.2003,NA,NA,NA,0.774192,0.016,24.42857143,NA,4
TERSLG4,23.04.2003,9.796,8.506,32.22,0.709676,0.035,24.07142857,NA,5
TERSLG4,14.05.2003,NA,NA,NA,0.677418,0.01,27.57142857,NA,5
TERSLG4,12.06.2003,NA,NA,NA,0.903224,0.023,20.5,NA,2
TERSLG4,21.07.2003,19.92,7.913,32.47,1.032256,0.079,17.28571429,NA,3.1
TERSLG4,30.07.2003,20.24,8.118,32.02,1.193546,0.051,25.85714286,NA,2.1
TERSLG4,13.08.2003,21.47,8.04,32.63,0.999998,0.063,16.57142857,NA,2.7
TERSLG4,26.08.2003,20.03,8.153,33.05,1.032256,0.026,13.35714286,NA,2.5
TERSLG4,18.09.2003,18.48,7.956,33.6,1.032256,0.119,15.21428571,NA,2.3
TERSLG4,22.10.2003,NA,NA,NA,1.225804,0.119,21.57142857,NA,4
TERSLG4,11.11.2003,8.877,7.989,32.94,1.677416,0.076,30,NA,15.9
TERSLG4,10.03.2004,4.485,7.929,32.09,1.580642,0.166,49.42857143,NA,19.4
TERSLG4,24.03.2004,6.216,8.028,32.41,0.741934,0.023,38.28571429,NA,4.7
TERSLG4,15.04.2004,8.382,8.166,32.81,0.612902,0.015,30.92857143,NA,4.1
TERSLG4,28.04.2004,11.22,8.328,32.38,0.741934,0.039,40.07142857,NA,10.4
TERSLG4,13.05.2004,10.945,8.1515,33.14,1.032256,0.027,27.64285714,NA,6
TERSLG4,24.05.2004,12.99,7.985,32.73,1.096772,0.053,37.14285714,NA,5.8
TERSLG4,21.06.2004,15.54,8.22,32.87,1.258062,0.012,24.5,NA,24.8
TERSLG4,15.07.2004,16.42,8.101,32.45,0.774192,0.014,18.5,NA,2.6
TERSLG4,27.07.2004,18.17,8.179,32,1.032256,0.024,16.64285714,NA,5.6
TERSLG4,11.08.2004,20.18,8.092,32.66,0.774192,0.005,16.92857143,NA,1.3
TERSLG4,25.08.2004,18.93,8.039,33.12,0.774192,0.022,11.78571429,NA,2
TERSLG4,29.09.2004,15.44,7.966,34.09,1.29032,0.058,14.92857143,NA,5.5
TERSLG4,20.10.2004,12.49,7.908,32.97,1.032256,0.06,25.71428571,NA,8.7
TERSLG4,23.11.2004,9.612,7.844,33.47,1.064514,0.09,23.57142857,NA,11.2
TERSLG4,13.12.2004,7.687,7.819,31.64,1.870964,0.295,45,NA,24.9
TERSLG4,27.01.2005,5.663,8.048,34.35,0.903224,0.214,19.85714286,NA,9
TERSLG4,15.03.2005,4.054,7.861,31.57,1.548384,0.205,45.71428571,NA,22.8
TERSLG4,30.03.2005,6.548,8.235,31.24,0.774192,0.153,42,NA,5.8
TERSLG4,20.04.2005,8.315,8.133,31.59,0.935482,0.02,42.57142857,NA,6.3
TERSLG4,03.05.2005,9.739,8.409,32.6,3.129026,0.059,54.42857143,NA,35.1
TERSLG4,01.06.2005,13.03,8.337,31.92,0.741934,0.014,21.92857143,NA,5.2
TERSLG4,15.06.2005,13.92,8.118,31.71,0.96774,0.061,25.92857143,NA,3.1
TERSLG4,28.06.2005,17.4,8.265,31.8,1.419352,0.114,36.28571429,NA,9.3
TERSLG4,13.07.2005,17.64,8.018,32.4,0.64516,0.017,18.64285714,NA,5.8
TERSLG4,04.08.2005,17.59,7.947,31.96,0.741934,0.048,22.28571429,NA,3.3
TERSLG4,17.08.2005,17.07,8.135,32.82,0.580644,0.025,12,NA,1
TERSLG4,07.09.2005,19.14,8.059,31.57,NA,NA,NA,NA,NA
TERSLG4,21.09.2005,17.24,8.24,32.1,0.741934,0.064,12.64285714,NA,1.7
TERSLG4,27.10.2005,13.96,7.871,30.4,NA,0.123,25.78571429,NA,8.9
TERSLG4,22.11.2005,10.45,7.908,33.22,1.419352,0.186,23.42857143,NA,5.3
TERSLG4,20.12.2005,8.22,7.899,35,1.29032,0.173,22.14285714,NA,7.5
TERSLG4,10.01.2006,4.529,7.789,32.57,4.580636,0.235,39.64285714,NA,37.8
TERSLG4,24.01.2006,4.279,7.876,32.99,1.93548,0.258,30.78571429,NA,10.3
TERSLG4,22.02.2006,NA,NA,NA,3.193542,0.198,52.21428571,NA,44.9
TERSLG4,15.03.2006,2.887,8.06,32.07,1.580642,0.082,35,NA,19
TERSLG4,05.04.2006,5.831,8.141,32.1,0.999998,0.06,33.57142857,NA,5.4
TERSLG4,19.04.2006,8.0875,8.098,29.375,0.774192,0.036,40.64285714,NA,4.7
TERSLG4,01.05.2006,9.024,8.238,30.71,0.709676,0.015,38,NA,4.5
TERSLG4,10.05.2006,NA,NA,NA,0.677418,0.018,29.71428571,NA,2.1
TERSLG4,07.06.2006,12.61,8.151,32.69,0.870966,0.015,19.14285714,NA,3.6
TERSLG4,28.06.2006,16.03,8.122,32.18,0.935482,0.092,17.64285714,NA,3.2
TERSLG4,19.07.2006,19.25,8.342,32.32,0.838708,0.01,18.21428571,NA,3.5
TERSLG4,02.08.2006,20.33,8.117,32.43,0.999998,0.03,17.07142857,NA,6.3
TERSLG4,24.08.2006,18.995,7.951,32.875,0.870966,0.044,14,NA,3.5
TERSLG4,31.08.2006,18.02,7.975,32.65,0.80645,0.018,15.21428571,NA,6.4
TERSLG4,12.09.2006,18.31,NA,32.45,0.741934,0.032,13.5,NA,4.8
TERSLG4,10.10.2006,17.04,7.983,33.01,1.29032,0.179,19.5,NA,3.8
TERSLG4,28.11.2006,10.71,7.941,31.19,1.225804,0.337,36.14285714,NA,15.1
TERSLG50,13.02.2008,6.796,NA,34.69,0.709676,0.163,8.5,NA,5
TERSLG50,03.06.2008,12.07,NA,34.11,0.516128,0.033,18.71428571,NA,3
TERSLG50,17.06.2008,14.46,NA,34.28,0.548386,0.023,11.35714286,NA,3
TERSLG50,25.06.2008,15.2,NA,34.24,0.612902,0.01,12.14285714,NA,2
TERSLG50,14.07.2008,16.03,NA,34.35,0.580644,0.07,9.928571429,NA,2
TERSLG50,30.07.2008,18.44,NA,34.3,0.387096,0.07,5.428571429,NA,2
TERSLG50,26.08.2008,17.49,NA,33.97,0.419354,0.073,9.071428571,NA,2
TERSLG50,09.09.2008,17.6,NA,34.63,0.516128,0.053,8,NA,2
TERSLG50,17.09.2008,17.1,NA,34.34,0.516128,0.109,8.357142857,NA,3
TERSLG50,14.10.2008,15.14,NA,34.63,0.548386,0.048,12,NA,2
TERSLG50,04.12.2008,4,NA,34.23,0.548386,0.066,14,NA,3
TERSLG50,10.12.2008,8.21,NA,34.25,NA,0.076,7.785714286,NA,3
TERSLG50,19.01.2010,4.4,NA,33.3,0.677418,0.25,44.28571429,NA,NA
TERSLG50,16.02.2010,3.5,NA,33.3,NA,0.26,27.85714286,NA,NA
TERSLG50,09.03.2010,4.1,NA,34.6,0.741934,0.18,20,NA,NA
TERSLG50,30.03.2010,5.3,NA,34.6,0.903224,0.1,29.28571429,NA,NA
TERSLG50,14.04.2010,7.4,NA,33.3,0.548386,0.01,20,NA,NA
TERSLG50,26.04.2010,7.2,NA,34.4,0.677418,0.09,15.71428571,NA,NA
TERSLG50,19.05.2010,10.5,NA,33.1,0.32258,0.01,12.85714286,NA,NA
TERSLG50,02.06.2010,11.5,NA,34.3,0.451612,0.02,10,NA,NA
TERSLG50,30.06.2010,15.8,NA,34.1,0.354838,0.01,12.85714286,NA,NA
TERSLG50,03.08.2010,17.5,NA,34.3,12.9032,0.05,13.57142857,NA,NA
TERSLG50,21.09.2010,16.1,NA,34,0.64516,0.15,13.57142857,NA,NA
TERSLG50,12.10.2010,15,NA,33.5,0.32258,0.02,11.42857143,NA,NA
TERSLG50,23.11.2010,10.8,NA,34.5,0.999998,0.1,17.14285714,NA,NA
TERSLG50,14.12.2010,7.5,NA,34.2,1.645158,0.12,17.14285714,NA,NA
TERSLG50,16.03.2011,4.8,NA,34.2,0.870966,0.108,20.35714286,NA,NA
TERSLG50,29.03.2011,5.97,NA,33.9,0.5258054,0.0294,20.28571429,NA,NA
TERSLG50,13.04.2011,7.22,NA,34,0.5193538,0.01,15.71428571,NA,NA
TERSLG50,18.04.2011,8.49,NA,34.2,0.2516124,0.01,17.64285714,NA,NA
TERSLG50,18.05.2011,11.4,NA,33.9,0.4741926,0.01,11.14285714,NA,NA
TERSLG50,31.05.2011,12.5,NA,34.5,0.3322574,0.0129,7.214285714,NA,NA
TERSLG50,08.06.2011,14.5,NA,34.3,0.3612896,0.01,10.71428571,NA,NA
TERSLG50,28.06.2011,16.2,NA,34.5,0.725805,0.0457,26.85714286,NA,NA
TERSLG50,13.07.2011,16.6,NA,34.5,0.6225794,0.103,8.285714286,NA,NA
TERSLG50,03.08.2011,16.5,NA,34.3,0.7290308,0.157,20.92857143,NA,NA
TERSLG50,18.08.2011,16.9,NA,34.2,0.403225,0.0275,2.214285714,NA,NA
TERSLG50,30.08.2011,16.8,NA,34.4,0.7935468,0.0852,10.64285714,NA,NA
TERSLG50,20.09.2011,16,NA,34.4,0.7999984,0.0533,13.35714286,NA,NA
TERSLG50,14.03.2012,5.53,NA,34.7,0.9064498,0.0968,33.92857143,NA,NA
TERSLG50,03.04.2012,6.1,NA,34.1,0.6709664,0.144,23.78571429,NA,NA
TERSLG50,08.05.2012,9.63,NA,NA,0.435483,0.0185,20.35714286,NA,NA
TERSLG50,21.06.2012,14,NA,34.6,0.629031,0.01,5.05,NA,NA
TERSLG50,03.07.2012,15.1,NA,34.4,0.5032248,0.0109,16.92857143,NA,NA
TERSLG50,10.07.2012,15.4,NA,34.7,0.7193534,0.01,7.571428571,NA,NA
TERSLG50,17.07.2012,16,NA,34.6,0.4741926,0.01,11.85714286,NA,NA
TERSLG50,31.07.2012,16.95,NA,34.7,0.4806442,0.038,12.64285714,NA,NA
TERSLG50,15.08.2012,17.6,NA,34.6,2.870962,0.154,11.42857143,NA,NA
TERSLG50,28.08.2012,19,NA,35,0.5870956,0.118,10.14285714,NA,NA
TERSLG50,17.10.2012,13.7,NA,34.1,1.2451588,0.162,25.5,NA,NA
TERSLG50,12.03.2013,NA,NA,34.1,1.4290294,0.185,22,NA,NA
TERSLG50,03.04.2013,NA,NA,33.8,0.96774,0.221,26.42857143,NA,NA
TERSLG50,17.04.2013,NA,NA,33.6,0.7064502,0.199,26.85714286,NA,NA
TERSLG50,02.05.2013,NA,NA,33.6,NA,0.01,20.92857143,NA,NA
TERSLG50,23.05.2013,NA,NA,34.3,1.177417,0.01,10.85714286,NA,NA
TERSLG50,13.06.2013,NA,NA,33.2,0.32258,0.01,15.64285714,NA,NA
TERSLG50,17.07.2013,NA,NA,32.7,0.6193536,0.01,23.14285714,NA,NA
TERSLG50,30.07.2013,NA,NA,33.8,0.4096766,0.01,12.64285714,NA,NA
TERSLG50,06.08.2013,NA,NA,33.9,0.6064504,0.01,10.57142857,NA,NA
TERSLG50,14.08.2013,NA,NA,33.9,0.5032248,0.0414,14.35714286,NA,NA
TERSLG50,03.09.2013,NA,NA,34,0.7322566,0.0875,13.85714286,NA,NA
TERSLG50,24.09.2013,NA,NA,34.3,0.7870952,0.0372,18.85714286,NA,NA
TERSLG50,15.10.2013,NA,NA,33.8,0.564515,0.0379,16,NA,NA
TERSLG50,11.03.2014,NA,NA,35.1,0.4967732,0.01,13.14285714,NA,NA
TERSLG50,02.04.2014,NA,NA,34.6,0.4096766,0.023,18.64285714,NA,NA
TERSLG50,23.04.2014,NA,NA,35,0.30516068,0.01,9.785714286,NA,NA
TERSLG50,07.05.2014,NA,NA,34.7,0.27161236,0.0454,9.785714286,NA,NA
TERSLG50,13.05.2014,NA,NA,34.3,0.2967736,0.0214,8.785714286,NA,NA
TERSLG50,11.06.2014,NA,NA,33.6,0.4612894,0.01,10.64285714,NA,NA
TERSLG50,25.06.2014,NA,NA,34.2,0.23419308,0.01,10.07142857,NA,NA
TERSLG50,01.07.2014,NA,NA,34.5,0.709676,0.01,15.07142857,NA,NA
TERSLG50,15.07.2014,NA,NA,33.3,0.564515,0.0221,10.85714286,NA,NA
TERSLG50,29.07.2014,NA,NA,33.5,0.5354828,0.0552,4.528571429,NA,NA
TERSLG50,19.08.2014,NA,NA,34.2,0.7838694,0.0295,19.14285714,NA,NA
TERSLG50,03.09.2014,NA,NA,33.7,2.1225764,0.0985,12.57142857,NA,NA
TERSLG50,14.10.2014,NA,NA,34.3,0.935482,0.0748,11.5,NA,NA
TERSLG50,11.03.2015,NA,NA,34.3,0.741934,0.119,18.71428571,NA,NA
TERSLG50,02.04.2015,NA,NA,34.1,1.1677396,0.0285,23.07142857,NA,NA
TERSLG50,14.04.2015,NA,NA,NA,0.8806434,0.0215,18.21428571,NA,NA
TERSLG50,29.04.2015,NA,NA,34.5,0.3580638,0.0206,11.92857143,NA,NA
TERSLG50,12.05.2015,NA,NA,34.6,0.6419342,0.0192,15.14285714,NA,NA
TERSLG50,09.06.2015,NA,NA,34.6,0.903224,0.0168,15.14285714,NA,NA
TERSLG50,17.06.2015,NA,NA,34.2,0.4967732,0.0223,13.5,NA,NA
TERSLG50,23.06.2015,NA,NA,34.1,0.6516116,0.0383,13.64285714,NA,NA
TERSLG50,15.07.2015,NA,NA,34.5,0.5258054,0.0171,11.85714286,NA,NA
TERSLG50,28.07.2015,NA,NA,34.2,0.4290314,0.0727,12.78571429,NA,NA
TERSLG50,12.08.2015,NA,NA,34.2,0.499999,0.104,15.21428571,NA,NA
TERSLG50,01.09.2015,NA,NA,34.6,0.22128988,0.064,12.21428571,NA,NA
TERSLG50,15.09.2015,NA,NA,NA,0.5903214,NA,12.07142857,NA,NA
TERSLG50,14.10.2015,NA,NA,NA,0.548386,NA,10.21428571,NA,NA
TERSLG50,15.03.2016,NA,NA,NA,0.4387088,NA,18.85714286,NA,NA
TERSLG50,30.03.2016,NA,NA,NA,NA,NA,14.64285714,NA,NA
TERSLG50,13.04.2016,NA,NA,NA,0.3774186,NA,13,NA,NA
TERSLG50,18.05.2016,NA,NA,NA,0.12129008,NA,3.314285714,NA,NA
TERSLG50,31.05.2016,NA,NA,NA,2.5580594,NA,13.07142857,NA,NA
TERSLG50,15.06.2016,NA,NA,NA,0.16967708,NA,13.64285714,NA,NA
TERSLG50,28.06.2016,NA,NA,NA,0.18128996,NA,32.35714286,NA,NA
TERSLG50,13.07.2016,NA,NA,NA,0.31032196,NA,12.78571429,NA,NA
TERSLG50,02.08.2016,NA,NA,NA,0.14903196,NA,10.78571429,NA,NA
TERSLG50,17.08.2016,NA,NA,NA,0.4258056,NA,9.642857143,NA,NA
TERSLG50,14.03.2017,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,28.03.2017,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,10.05.2017,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,16.05.2017,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,13.06.2017,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,27.06.2017,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,11.07.2017,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,01.08.2017,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,15.08.2017,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,29.08.2017,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,20.09.2017,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,13.03.2018,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,18.04.2018,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,01.05.2018,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,15.05.2018,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,29.05.2018,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,02.07.2018,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,17.07.2018,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,31.07.2018,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,15.08.2018,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,28.08.2018,NA,NA,NA,NA,NA,NA,NA,NA
TERSLG50,11.09.2018,NA,NA,NA,NA,NA,NA,NA,NA
ZUIDOLWOT,19.01.2000,5.44,8.16,29.09,5.677408,1.2,129.2857143,500,89
ZUIDOLWOT,17.02.2000,4.1,8.09,25.63,3.999992,1.39,139.2857143,300,104
ZUIDOLWOT,02.03.2000,5.02,8.1,29.5,4.806442,0.766,99.28571429,300,85
ZUIDOLWOT,13.03.2000,7,8.13,25.5,3.483864,1.02,119.2857143,400,51
ZUIDOLWOT,31.03.2000,6.24,8.12,22.55,5.032248,1.42,192.1428571,400,96
ZUIDOLWOT,10.04.2000,6.79,8.2,25.62,3.838702,0.666,150.7142857,300,68
ZUIDOLWOT,27.04.2000,13.91,8.24,29.83,2.064512,0.244,52.78571429,1000,12
ZUIDOLWOT,09.05.2000,15.41,8.02,28.05,3.838702,0.495,90,500,39
ZUIDOLWOT,27.06.2000,13.47,8.22,30.86,4.258056,0.317,44.42857143,400,35
ZUIDOLWOT,07.07.2000,16.76,8.19,31.28,5.16128,0.272,54.28571429,400,46
ZUIDOLWOT,26.07.2000,18.02,8.18,30.21,3.193542,0.278,NA,400,NA
ZUIDOLWOT,07.08.2000,19.12,8.25,31.62,5.451602,0.399,57.64285714,700,24
ZUIDOLWOT,24.08.2000,18.36,8.34,32.9,4.709668,0.251,34.14285714,600,15
ZUIDOLWOT,07.09.2000,15.39,8.04,30.95,8.161274,0.275,56.78571429,300,56
ZUIDOLWOT,22.09.2000,12.88,8.07,30.67,5.612892,0.562,70.28571429,400,37
ZUIDOLWOT,09.10.2000,12.05,8.06,28.93,5.290312,0.567,73.57142857,400,42
ZUIDOLWOT,24.10.2000,12.15,8.09,28.81,5.064506,0.694,72.14285714,400,41
ZUIDOLWOT,20.11.2000,6.93,8.14,27.88,5.064506,1.24,NA,300,NA
ZUIDOLWOT,18.12.2000,5.02,8.11,26.38,6.677406,1.09,129.2857143,200,146.4
ZUIDOLWOT,15.01.2001,1.47,8.1,27.15,9.612884,1.43,193.5714286,200,184
ZUIDOLWOT,14.02.2001,4.69,8.04,25.25,6.61289,1.6,157.8571429,200,89
ZUIDOLWOT,05.03.2001,1.96,8.14,24.42,4.806442,1.42,160.7142857,300,63
ZUIDOLWOT,16.03.2001,6.36,8.11,28.37,4.548378,0.601,102.1428571,300,73
ZUIDOLWOT,04.04.2001,8.38,8.22,27.01,3.2258,0.456,108.5714286,300,73
ZUIDOLWOT,12.04.2001,8.3,8.23,27.84,4.19354,0.185,96.42857143,300,66
ZUIDOLWOT,01.05.2001,11.17,8.28,25.62,2.322576,0.223,95,NA,13
ZUIDOLWOT,14.05.2001,14.8,8.23,25.26,3.2258,0.247,120,800,26
ZUIDOLWOT,30.05.2001,16.01,7.89,29.75,5.580634,0.425,88.57142857,600,34
ZUIDOLWOT,12.06.2001,14.71,8.04,30.93,3.967734,0.387,63.07142857,400,65
ZUIDOLWOT,28.06.2001,19.03,8.25,30.55,8.0645,0.705,86.42857143,300,93
ZUIDOLWOT,11.07.2001,19.24,8.02,31.76,6.838696,0.552,67.28571429,500,39
ZUIDOLWOT,27.07.2001,22.13,8.13,30.02,8.193532,NA,75,400,64
ZUIDOLWOT,10.08.2001,18.02,7.93,29.5,6.064504,NA,73.57142857,300,38
ZUIDOLWOT,28.08.2001,19.05,7.9,29.55,7.806436,0.922,94.28571429,300,73
ZUIDOLWOT,10.09.2001,14.06,8,30.41,6.064504,1.19,95,NA,105
ZUIDOLWOT,26.09.2001,14.09,7.88,27.69,4.67741,1.21,92.14285714,400,43
ZUIDOLWOT,08.10.2001,14.47,7.92,28.77,6.193536,1.08,97.85714286,200,70
ZUIDOLWOT,29.10.2001,12.41,8.07,26.4,5.774182,1.23,101.4285714,400,69
ZUIDOLWOT,08.11.2001,9.11,8.03,27.91,3.419348,0.954,77.14285714,300,39
ZUIDOLWOT,07.12.2001,6.52,7.99,26.74,4.451604,1.68,104.2857143,400,53
ZUIDOLWOT,07.01.2002,0.54,8.09,27.39,4.35483,1.16,98.57142857,300,63
ZUIDOLWOT,19.02.2002,5.44,8.11,24.62,8.096758,1.44,161.4285714,300,179
ZUIDOLWOT,06.03.2002,6.11,8.05,23.84,6.4516,1.37,149.2857143,200,129
ZUIDOLWOT,25.03.2002,6.79,8.09,25.53,3.838702,1.2,135,400,74
ZUIDOLWOT,08.04.2002,8.85,8.14,25.08,3.129026,0.99,135.7142857,600,37
ZUIDOLWOT,07.05.2002,11.48,8.13,27.81,2.483866,0.365,58.85714286,500,29
ZUIDOLWOT,17.05.2002,15.32,8.02,28.44,5.258054,0.255,73.57142857,300,70
ZUIDOLWOT,05.06.2002,18.31,7.98,28.35,5.96773,0.609,77.85714286,300,64
ZUIDOLWOT,17.06.2002,17.9,8.33,29.46,4.096766,0.202,52.85714286,400,37
ZUIDOLWOT,04.07.2002,15.36,8.09,28.97,4.8387,0.358,47.57142857,300,50
ZUIDOLWOT,15.07.2002,19.99,8.06,27.95,5.16128,0.512,40.71428571,500,38
ZUIDOLWOT,01.08.2002,23.96,8.1,28.93,7.483856,0.398,58.28571429,300,59
ZUIDOLWOT,13.08.2002,20.33,8.14,27.74,7.806436,0.582,65.07142857,300,68
ZUIDOLWOT,02.09.2002,18.9,8.11,29.27,5.709666,0.688,49.92857143,700,12
ZUIDOLWOT,12.09.2002,18.41,8.04,27.79,6.419342,1.08,77.14285714,400,32
ZUIDOLWOT,02.10.2002,14.66,8.18,28.53,4.129024,0.614,49.64285714,1400,9
ZUIDOLWOT,11.10.2002,7.83,8.1,27.2,5.32257,1.17,90,400,49
ZUIDOLWOT,30.10.2002,8.42,7.97,25.78,2.999994,0.832,75,300,45
ZUIDOLWOT,12.11.2002,7.59,8.02,25.92,4.548378,1.33,96.42857143,300,66
ZUIDOLWOT,10.12.2002,0.47,8.13,23.24,4.67741,1.76,156.4285714,300,67
ZUIDOLWOT,10.01.2003,0.48,8.09,25.09,3.838702,1.32,120,400,42
ZUIDOLWOT,10.02.2003,2.78,8.03,26.46,6.225794,1.38,140.7142857,200,97
ZUIDOLWOT,27.02.2003,1.25,8.07,25.31,6.322568,1.56,171.4285714,200,111
